,Order_ID,Date,Category,Region,Customer_Segment,Payment_Method,Quantity,Unit_Price,Discount_Rate,Customer_Rating,Returned,Subcategory,Total_Price,Discount_Amount,Net_Sales,Shipping_Cost,Profit_Margin,Profit,Month,Day,Only_Month,Year,DayOfWeek
398,ORD-10398,1970-01-01 07:30:45,Clothing,East,New,Bank Transfer,2,281.46,0.05,4.0,False,Men,562.92,28.146,534.774,0.0,0.32,171.12768,2024-06-01,1,6,2024,5
399,ORD-10399,1970-01-01 07:30:46,Clothing,North,Premium,Credit Card,9,271.93,0.05,4.0,False,Children,2447.37,122.3685,2325.0015,0.0,0.4,930.0006,2024-10-01,1,10,2024,1
400,ORD-10400,1970-01-01 07:30:46,Electronics,Central,Premium,Credit Card,2,105.77,0.15,3.0,False,Accessories,211.54,31.731,179.809,17.48,0.22,39.55798,2024-08-01,1,8,2024,3
401,ORD-10401,1970-01-01 07:30:46,Clothing,East,Regular,Bank Transfer,6,91.45,0.05,4.0,True,Women,548.7,27.435,521.2650000000001,0.0,0.23,119.89095,2024-08-01,1,8,2024,3
402,ORD-10402,1970-01-01 07:30:46,Sports,East,Business,PayPal,1,459.08,0.1,5.0,True,Water Sports,459.08,45.908,413.172,0.0,0.37,152.87364,2025-02-01,1,2,2025,5
403,ORD-10403,1970-01-01 07:30:45,Clothing,North,Business,Credit Card,3,170.64,0.0,5.0,False,Footwear,511.92,0.0,511.92,0.0,0.37,189.4104,2024-05-01,1,5,2024,2
404,ORD-10404,1970-01-01 07:30:46,Sports,Central,Business,Debit Card,2,192.32,0.05,4.0,False,Outdoor,384.64,19.232,365.408,0.0,0.29,105.96832,2025-03-01,1,3,2025,5
405,ORD-10405,1970-01-01 07:30:46,Electronics,West,Business,Bank Transfer,3,382.31,0.2,4.0,False,Cameras,1146.93,229.386,917.5440000000001,0.0,0.34,311.9649600000001,2025-01-01,1,1,2025,2
406,ORD-10406,1970-01-01 07:30:46,Home & Kitchen,Central,Business,Credit Card,5,176.02,0.1,5.0,False,Furniture,880.1,88.01,792.09,0.0,0.37,293.0733,2024-09-01,1,9,2024,6
407,ORD-10407,1970-01-01 07:30:46,Clothing,South,Regular,Cash on Delivery,6,476.51,0.2,2.0,True,Footwear,2859.06,571.812,2287.248,0.0,0.21,480.32208,2024-09-01,1,9,2024,6
408,ORD-10408,1970-01-01 07:30:46,Home & Kitchen,West,Premium,Debit Card,9,371.58,0.1,3.0,False,Appliances,3344.22,334.422,3009.798,0.0,0.31,933.0373799999999,2025-02-01,1,2,2025,5
409,ORD-10409,1970-01-01 07:30:46,Sports,East,Premium,Credit Card,4,302.74,0.05,4.0,False,Team Sports,1210.96,60.548,1150.412,0.0,0.37,425.65244,2024-12-01,1,12,2024,6
410,ORD-10410,1970-01-01 07:30:45,Clothing,West,Regular,Debit Card,7,441.64,0.0,5.0,False,Women,3091.48,0.0,3091.48,0.0,0.28,865.6144,2024-05-01,1,5,2024,2
411,ORD-10411,1970-01-01 07:30:45,Books,East,Business,Debit Card,6,34.31,0.2,5.0,True,Comics,205.86,41.172,164.688,8.39,0.26,42.81888000000001,2024-07-01,1,7,2024,0
412,ORD-10412,1970-01-01 07:30:46,Home & Kitchen,East,Regular,PayPal,2,135.96,0.1,4.0,False,Furniture,271.92,27.192,244.728,0.0,0.36,88.10208,2024-12-01,1,12,2024,6
413,ORD-10413,1970-01-01 07:30:45,Clothing,West,Premium,Debit Card,8,237.87,0.15,2.0,False,Accessories,1902.96,285.444,1617.516,0.0,0.27,436.72932,2024-05-01,1,5,2024,2
414,ORD-10414,1970-01-01 07:30:45,Home & Kitchen,East,New,PayPal,7,121.22,0.05,4.0,False,Decor,848.54,42.427,806.1129999999999,0.0,0.2,161.2226,2024-05-01,1,5,2024,2
415,ORD-10415,1970-01-01 07:30:45,Clothing,East,Regular,Bank Transfer,7,374.51,0.0,3.0,False,Children,2621.57,0.0,2621.57,0.0,0.39,1022.4123,2024-07-01,1,7,2024,0
416,ORD-10416,1970-01-01 07:30:45,Electronics,South,Business,PayPal,8,460.41,0.05,3.0,False,Accessories,3683.28,184.164,3499.116,0.0,0.32,1119.71712,2024-04-01,1,4,2024,0
417,ORD-10417,1970-01-01 07:30:45,Home & Kitchen,Central,Premium,Cash on Delivery,1,217.65,,5.0,False,Decor,217.65,32.6475,185.0025,6.04,0.36,66.6009,2024-07-01,1,7,2024,0
418,ORD-10418,1970-01-01 07:30:46,Books,Central,Premium,Credit Card,1,177.64,0.0,2.0,False,Non-fiction,177.64,0.0,177.64,8.16,0.37,65.7268,2024-10-01,1,10,2024,1
419,ORD-10419,1970-01-01 07:30:46,Books,South,Premium,Bank Transfer,8,481.16,0.15,5.0,True,Children,3849.28,577.392,3271.888,0.0,0.21,687.0964799999999,2024-12-01,1,12,2024,6
420,ORD-10420,1970-01-01 07:30:46,Sports,West,Premium,Bank Transfer,4,227.98,0.05,4.0,False,Team Sports,911.92,45.596,866.324,0.0,0.23,199.25452,2025-03-01,1,3,2025,5
421,ORD-10421,1970-01-01 07:30:46,Clothing,North,Business,Cash on Delivery,5,249.63,0.1,4.0,False,Women,1248.15,124.815,1123.335,0.0,0.26,292.0671,2025-03-01,1,3,2025,5
422,ORD-10422,1970-01-01 07:30:45,Home & Kitchen,North,New,PayPal,8,182.31,0.05,2.0,False,Decor,1458.48,72.924,1385.556,0.0,0.26,360.24456,2024-05-01,1,5,2024,2
423,ORD-10423,1970-01-01 07:30:46,Sports,North,Premium,Credit Card,5,455.68,0.05,3.0,True,Winter Sports,2278.4,113.92,2164.48,0.0,0.33,714.2784,2025-03-01,1,3,2025,5
424,ORD-10424,1970-01-01 07:30:46,Home & Kitchen,South,Regular,PayPal,4,288.79,0.05,4.0,False,Bedding,1155.16,57.75800000000001,1097.402,0.0,0.32,351.16864,2025-02-01,1,2,2025,5
425,ORD-10425,1970-01-01 07:30:46,Clothing,South,New,Debit Card,6,383.47,0.2,5.0,False,Footwear,2300.82,460.164,1840.656,0.0,0.3,552.1968,2025-02-01,1,2,2025,5
426,ORD-10426,1970-01-01 07:30:46,Books,East,Premium,PayPal,5,407.79,0.15,5.0,False,Comics,2038.95,305.8425,1733.1075,0.0,0.24,415.9458,2024-08-01,1,8,2024,3
427,ORD-10427,1970-01-01 07:30:46,Electronics,North,New,Bank Transfer,7,177.51,0.15,4.0,False,Smartphones,1242.57,186.3855,1056.1845,0.0,0.28,295.73166,2024-12-01,1,12,2024,6
428,ORD-10428,1970-01-01 07:30:46,Books,West,Regular,Credit Card,7,222.51,0.15,3.0,False,Fiction,1557.57,233.6355,1323.9345,0.0,0.31,410.4196949999999,2024-08-01,1,8,2024,3
429,ORD-10429,1970-01-01 07:30:45,Sports,West,Premium,PayPal,4,425.75,0.2,5.0,True,Fitness,1703.0,340.6,1362.4,0.0,0.29,395.096,2024-07-01,1,7,2024,0
430,ORD-10430,1970-01-01 07:30:46,Electronics,North,Regular,Credit Card,5,188.0,0.1,3.0,False,Laptops,940.0,94.0,846.0,0.0,0.23,194.58,2024-09-01,1,9,2024,6
431,ORD-10431,1970-01-01 07:30:46,Sports,North,Business,Credit Card,3,399.03,0.05,3.0,True,Winter Sports,1197.09,59.8545,1137.2355,0.0,0.33,375.287715,2024-08-01,1,8,2024,3
432,ORD-10432,1970-01-01 07:30:46,Clothing,North,Premium,Debit Card,4,471.09,0.1,4.0,False,Men,1884.36,188.436,1695.924,0.0,0.21,356.14404,2024-08-01,1,8,2024,3
433,ORD-10433,1970-01-01 07:30:46,Electronics,South,Premium,Debit Card,4,315.37,0.2,5.0,False,Audio,1261.48,252.296,1009.184,0.0,0.28,282.57152,2024-07-01,1,7,2024,0
434,ORD-10434,1970-01-01 07:30:46,Sports,South,Premium,Bank Transfer,3,373.4,0.15,1.0,False,Outdoor,1120.2,168.03,952.1699999999998,0.0,0.34,323.7378,2025-02-01,1,2,2025,5
435,ORD-10435,1970-01-01 07:30:46,Clothing,South,Premium,Cash on Delivery,5,404.5,0.05,3.0,False,Footwear,2022.5,101.125,1921.375,0.0,0.2,384.275,2024-12-01,1,12,2024,6
436,ORD-10436,1970-01-01 07:30:45,Books,Central,Business,Credit Card,5,424.07,,5.0,True,Comics,2120.35,0.0,2120.35,0.0,0.31,657.3085,2024-07-01,1,7,2024,0
437,ORD-10437,1970-01-01 07:30:45,Clothing,West,Premium,Cash on Delivery,7,203.58,0.0,3.0,False,Children,1425.06,0.0,1425.06,0.0,0.27,384.7662000000001,2024-05-01,1,5,2024,2
438,ORD-10438,1970-01-01 07:30:46,Home & Kitchen,West,New,Bank Transfer,4,35.12,0.1,2.0,False,Kitchenware,140.48,14.048,126.432,17.58,0.2,25.2864,2025-03-01,1,3,2025,5
439,ORD-10439,1970-01-01 07:30:46,Clothing,East,Premium,Credit Card,4,206.92,0.15,4.0,False,Children,827.68,124.152,703.528,0.0,0.24,168.84672,2024-11-01,1,11,2024,4
440,ORD-10440,1970-01-01 07:30:45,Clothing,South,Business,Credit Card,9,340.14,0.0,5.0,False,Women,3061.26,0.0,3061.26,0.0,0.39,1193.8914,2024-07-01,1,7,2024,0
441,ORD-10441,1970-01-01 07:30:46,Home & Kitchen,Central,Premium,Cash on Delivery,6,230.67,0.1,4.0,False,Kitchenware,1384.02,138.402,1245.618,0.0,0.3,373.6854,2025-02-01,1,2,2025,5
442,ORD-10442,1970-01-01 07:30:46,Sports,Central,New,PayPal,4,376.99,0.2,5.0,False,Water Sports,1507.96,301.592,1206.368,0.0,0.4,482.5472,2025-01-01,1,1,2025,2
443,ORD-10443,1970-01-01 07:30:46,Sports,West,Business,Debit Card,2,184.92,0.1,4.0,False,Outdoor,369.84,36.984,332.856,0.0,0.3,99.85679999999999,2024-08-01,1,8,2024,3
444,ORD-10444,1970-01-01 07:30:46,Clothing,South,Business,PayPal,6,321.02,0.1,2.0,False,Women,1926.12,192.612,1733.508,0.0,0.31,537.38748,2024-08-01,1,8,2024,3
445,ORD-10445,1970-01-01 07:30:45,Home & Kitchen,East,New,Cash on Delivery,2,101.35,0.1,5.0,False,Furniture,202.7,20.27,182.43,17.65,0.28,51.0804,2024-05-01,1,5,2024,2
446,ORD-10446,1970-01-01 07:30:46,Home & Kitchen,South,New,Debit Card,5,377.19,0.05,4.0,False,Bedding,1885.95,94.29750000000001,1791.6525,0.0,0.26,465.8296500000001,2024-07-01,1,7,2024,0
447,ORD-10447,1970-01-01 07:30:45,Books,North,New,PayPal,6,277.39,0.1,3.0,False,Educational,1664.34,166.434,1497.906,0.0,0.25,374.4765,2024-04-01,1,4,2024,0
448,ORD-10448,1970-01-01 07:30:46,Sports,South,New,Debit Card,4,109.99,0.1,4.0,False,Water Sports,439.96,43.996,395.964,0.0,0.27,106.91028,2024-11-01,1,11,2024,4
449,ORD-10449,1970-01-01 07:30:46,Electronics,North,New,Credit Card,3,153.04,0.05,3.0,False,Laptops,459.12,22.956,436.164,0.0,0.29,126.48756,2025-01-01,1,1,2025,2
450,ORD-10450,1970-01-01 07:30:45,Sports,North,Business,PayPal,7,376.82,0.05,2.0,False,Outdoor,2637.74,131.887,2505.853,0.0,0.24,601.4047199999999,2024-07-01,1,7,2024,0
451,ORD-10451,1970-01-01 07:30:46,Sports,East,Business,Debit Card,2,246.47,0.2,4.0,False,Winter Sports,492.94,98.58800000000001,394.352,0.0,0.24,94.64447999999999,2024-08-01,1,8,2024,3
452,ORD-10452,1970-01-01 07:30:46,Books,West,Premium,Debit Card,6,115.86,0.15,4.0,False,Non-fiction,695.16,104.274,590.886,0.0,0.25,147.7215,2024-07-01,1,7,2024,0
453,ORD-10453,1970-01-01 07:30:45,Electronics,South,Premium,Debit Card,4,483.96,0.0,5.0,False,Accessories,1935.84,0.0,1935.84,0.0,0.29,561.3936,2024-05-01,1,5,2024,2
454,ORD-10454,1970-01-01 07:30:45,Books,North,Regular,PayPal,6,360.41,0.0,4.0,False,Children,2162.46,0.0,2162.46,0.0,0.33,713.6118,2024-06-01,1,6,2024,5
455,ORD-10455,1970-01-01 07:30:46,Electronics,South,Premium,Bank Transfer,4,479.0,0.1,5.0,False,Accessories,1916.0,191.6,1724.4,0.0,0.37,638.028,2024-11-01,1,11,2024,4
456,ORD-10456,1970-01-01 07:30:46,Clothing,West,Premium,PayPal,4,219.28,0.2,3.0,False,Children,877.12,175.424,701.696,0.0,0.26,182.44096,2024-12-01,1,12,2024,6
457,ORD-10457,1970-01-01 07:30:46,Electronics,West,New,Cash on Delivery,4,242.8,0.1,3.0,False,Cameras,971.2,97.12,874.08,0.0,0.24,209.7792,2024-10-01,1,10,2024,1
458,ORD-10458,1970-01-01 07:30:46,Books,Central,New,PayPal,9,450.0,0.0,3.0,True,Educational,4050.0,0.0,4050.0,0.0,0.28,1134.0,2024-10-01,1,10,2024,1
459,ORD-10459,1970-01-01 07:30:45,Sports,West,Premium,Debit Card,7,267.27,0.05,4.0,False,Team Sports,1870.89,93.5445,1777.3455,0.0,0.38,675.39129,2024-06-01,1,6,2024,5
460,ORD-10460,1970-01-01 07:30:46,Electronics,East,Regular,Credit Card,3,356.57,0.15,3.0,False,Laptops,1069.71,160.4565,909.2535,0.0,0.2,181.8507,2025-01-01,1,1,2025,2
461,ORD-10461,1970-01-01 07:30:46,Electronics,North,New,PayPal,3,133.56,0.2,5.0,False,Accessories,400.68,80.13600000000001,320.544,0.0,0.34,108.98496,2025-03-01,1,3,2025,5
462,ORD-10462,1970-01-01 07:30:46,Home & Kitchen,Central,Premium,PayPal,6,228.9,0.05,5.0,False,Bedding,1373.4,68.67,1304.73,0.0,0.3,391.419,2024-12-01,1,12,2024,6
463,ORD-10463,1970-01-01 07:30:45,Sports,East,Premium,Debit Card,6,70.49,0.15,5.0,False,Outdoor,422.9399999999999,63.44099999999999,359.499,0.0,0.23,82.68477,2024-06-01,1,6,2024,5
464,ORD-10464,1970-01-01 07:30:46,Clothing,South,Business,Credit Card,4,110.93,0.2,3.0,False,Children,443.72,88.74400000000001,354.976,0.0,0.26,92.29376,2024-09-01,1,9,2024,6
465,ORD-10465,1970-01-01 07:30:46,Books,North,Regular,Credit Card,9,10.46,0.2,5.0,False,Educational,94.14000000000001,18.828,75.31200000000001,11.83,0.24,18.07488,2024-08-01,1,8,2024,3
466,ORD-10466,1970-01-01 07:30:45,Clothing,West,Business,Cash on Delivery,4,29.24,,3.0,False,Women,116.96,0.0,116.96,16.51,0.38,44.4448,2024-06-01,1,6,2024,5
467,ORD-10467,1970-01-01 07:30:46,Sports,North,Regular,PayPal,9,488.87,0.05,2.0,False,Outdoor,4399.83,219.9915,4179.8385,0.0,0.3,1253.95155,2024-10-01,1,10,2024,1
468,ORD-10468,1970-01-01 07:30:46,Electronics,South,New,Credit Card,4,128.75,0.2,5.0,False,Audio,515.0,103.0,412.0,0.0,0.31,127.72,2025-01-01,1,1,2025,2
469,ORD-10469,1970-01-01 07:30:46,Electronics,Central,Regular,Credit Card,2,335.02,0.2,4.0,False,Laptops,670.04,134.008,536.0319999999999,0.0,0.32,171.53024,2024-11-01,1,11,2024,4
470,ORD-10470,1970-01-01 07:30:45,Sports,Central,Premium,Bank Transfer,2,421.16,0.15,3.0,False,Team Sports,842.32,126.348,715.9720000000001,0.0,0.33,236.2707600000001,2024-06-01,1,6,2024,5
471,ORD-10471,1970-01-01 07:30:45,Electronics,Central,Premium,Bank Transfer,5,279.82,0.0,4.0,False,Laptops,1399.1,0.0,1399.1,0.0,0.3,419.73,2024-05-01,1,5,2024,2
472,ORD-10472,1970-01-01 07:30:45,Electronics,West,Regular,Credit Card,4,85.04,0.1,3.0,True,Accessories,340.16,34.01600000000001,306.144,0.0,0.2,61.22880000000001,2024-07-01,1,7,2024,0
473,ORD-10473,1970-01-01 07:30:46,Electronics,East,Regular,Cash on Delivery,7,366.78,0.0,4.0,False,Audio,2567.46,0.0,2567.46,0.0,0.27,693.2142,2024-11-01,1,11,2024,4
474,ORD-10474,1970-01-01 07:30:46,Books,East,Regular,Credit Card,5,304.12,0.1,4.0,False,Fiction,1520.6,152.06,1368.54,0.0,0.24,328.4496,2024-10-01,1,10,2024,1
475,ORD-10475,1970-01-01 07:30:46,Books,North,Business,Debit Card,6,368.31,0.05,5.0,False,Educational,2209.86,110.493,2099.367,0.0,0.34,713.7847800000001,2024-11-01,1,11,2024,4
476,ORD-10476,1970-01-01 07:30:46,Home & Kitchen,West,Regular,PayPal,4,387.18,0.05,2.0,False,Decor,1548.72,77.436,1471.284,0.0,0.21,308.96964,2025-03-01,1,3,2025,5
477,ORD-10477,1970-01-01 07:30:45,Clothing,Central,New,Cash on Delivery,2,487.95,0.2,4.0,False,Accessories,975.9,195.18,780.72,0.0,0.31,242.0232,2024-05-01,1,5,2024,2
478,ORD-10478,1970-01-01 07:30:45,Sports,Central,Business,Debit Card,9,291.05,0.05,4.0,True,Water Sports,2619.45,130.9725,2488.4775,0.0,0.24,597.2346000000001,2024-07-01,1,7,2024,0
479,ORD-10479,1970-01-01 07:30:46,Sports,South,Business,Cash on Delivery,7,177.4,0.2,4.0,False,Winter Sports,1241.8,248.36,993.4399999999999,0.0,0.39,387.4416,2025-01-01,1,1,2025,2
480,ORD-10480,1970-01-01 07:30:46,Sports,South,Regular,Debit Card,4,327.75,0.0,3.0,True,Winter Sports,1311.0,0.0,1311.0,0.0,0.27,353.97,2024-12-01,1,12,2024,6
481,ORD-10481,1970-01-01 07:30:46,Home & Kitchen,Central,New,PayPal,3,43.54,0.05,4.0,False,Decor,130.62,6.531000000000001,124.089,12.35,0.27,33.50403,2024-11-01,1,11,2024,4
482,ORD-10482,1970-01-01 07:30:46,Books,Central,Business,PayPal,3,449.72,0.0,5.0,False,Children,1349.16,0.0,1349.16,0.0,0.38,512.6808000000001,2025-03-01,1,3,2025,5
483,ORD-10483,1970-01-01 07:30:45,Home & Kitchen,West,Premium,Bank Transfer,9,68.5,0.0,5.0,False,Furniture,616.5,0.0,616.5,0.0,0.28,172.62,2024-04-01,1,4,2024,0
484,ORD-10484,1970-01-01 07:30:46,Sports,East,Business,Debit Card,5,170.64,0.05,5.0,False,Outdoor,853.1999999999999,42.66,810.54,0.0,0.39,316.1106,2024-12-01,1,12,2024,6
485,ORD-10485,1970-01-01 07:30:45,Clothing,South,Regular,Bank Transfer,3,409.72,0.0,5.0,True,Footwear,1229.16,0.0,1229.16,0.0,0.2,245.832,2024-04-01,1,4,2024,0
486,ORD-10486,1970-01-01 07:30:46,Electronics,East,New,Debit Card,5,302.68,0.05,4.0,False,Accessories,1513.4,75.67,1437.73,0.0,0.26,373.8098,2024-12-01,1,12,2024,6
487,ORD-10487,1970-01-01 07:30:46,Books,West,Regular,Bank Transfer,2,202.88,0.05,5.0,False,Educational,405.76,20.288,385.472,0.0,0.33,127.20576,2025-02-01,1,2,2025,5
488,ORD-10488,1970-01-01 07:30:45,Books,Central,Premium,PayPal,4,241.98,0.05,3.0,False,Comics,967.92,48.396,919.524,0.0,0.38,349.41912,2024-07-01,1,7,2024,0
489,ORD-10489,1970-01-01 07:30:46,Home & Kitchen,East,Premium,Cash on Delivery,2,428.73,0.1,4.0,False,Appliances,857.46,85.74600000000001,771.714,0.0,0.25,192.9285,2025-01-01,1,1,2025,2
490,ORD-10490,1970-01-01 07:30:46,Books,Central,Premium,Bank Transfer,2,176.6,0.0,3.0,False,Fiction,353.2,0.0,353.2,0.0,0.39,137.748,2024-09-01,1,9,2024,6
491,ORD-10491,1970-01-01 07:30:46,Sports,Central,Regular,Debit Card,8,436.13,0.15,4.0,False,Water Sports,3489.04,523.356,2965.684,0.0,0.32,949.0188800000001,2024-11-01,1,11,2024,4
492,ORD-10492,1970-01-01 07:30:46,Sports,North,Business,Debit Card,1,53.19,0.05,3.0,True,Outdoor,53.19,2.6595,50.5305,17.75,0.36,18.19098,2024-12-01,1,12,2024,6
493,ORD-10493,1970-01-01 07:30:46,Home & Kitchen,East,Regular,PayPal,7,390.63,0.0,5.0,False,Furniture,2734.41,0.0,2734.41,0.0,0.28,765.6348,2024-08-01,1,8,2024,3
494,ORD-10494,1970-01-01 07:30:45,Sports,East,New,Debit Card,5,425.3,0.2,3.0,False,Water Sports,2126.5,425.3,1701.2,0.0,0.24,408.288,2024-07-01,1,7,2024,0
495,ORD-10495,1970-01-01 07:30:46,Clothing,Central,Business,Credit Card,8,99.09,0.05,2.0,False,Women,792.72,39.636,753.0840000000001,0.0,0.38,286.17192,2024-12-01,1,12,2024,6
496,ORD-10496,1970-01-01 07:30:46,Home & Kitchen,West,Premium,Cash on Delivery,1,220.87,0.05,4.0,False,Decor,220.87,11.0435,209.8265,0.0,0.39,81.832335,2025-02-01,1,2,2025,5
497,ORD-10497,1970-01-01 07:30:45,Clothing,North,Regular,Bank Transfer,7,91.09,0.15,2.0,True,Footwear,637.63,95.6445,541.9855,0.0,0.3,162.59565,2024-04-01,1,4,2024,0
498,ORD-10498,1970-01-01 07:30:45,Electronics,Central,Premium,Cash on Delivery,5,356.24,0.1,2.0,False,Laptops,1781.2,178.12,1603.08,0.0,0.2,320.616,2024-04-01,1,4,2024,0
499,ORD-10499,1970-01-01 07:30:46,Clothing,South,Premium,PayPal,4,272.32,0.1,3.0,False,Men,1089.28,108.928,980.352,0.0,0.22,215.67744,2025-01-01,1,1,2025,2
500,ORD-10500,1970-01-01 07:30:46,Electronics,South,New,Bank Transfer,7,321.31,0.05,4.0,False,Laptops,2249.17,112.4585,2136.7115,0.0,0.31,662.3805649999999,2025-03-01,1,3,2025,5
501,ORD-10501,1970-01-01 07:30:46,Electronics,North,Business,Bank Transfer,2,106.28,0.0,4.0,False,Accessories,212.56,0.0,212.56,0.0,0.2,42.512,2024-12-01,1,12,2024,6
502,ORD-10502,1970-01-01 07:30:46,Clothing,West,New,Credit Card,1,113.76,0.2,5.0,False,Footwear,113.76,22.752,91.00800000000001,13.44,0.28,25.48224,2024-12-01,1,12,2024,6
503,ORD-10503,1970-01-01 07:30:46,Home & Kitchen,Central,New,PayPal,1,30.33,0.2,4.0,False,Kitchenware,30.33,6.066,24.264,0.0,0.26,6.30864,2024-09-01,1,9,2024,6
504,ORD-10504,1970-01-01 07:30:46,Sports,East,New,Debit Card,1,167.81,0.0,4.0,False,Water Sports,167.81,0.0,167.81,11.41,0.34,57.05540000000001,2025-03-01,1,3,2025,5
505,ORD-10505,1970-01-01 07:30:46,Sports,North,Premium,Credit Card,5,284.27,,3.0,False,Team Sports,1421.35,71.0675,1350.2825,0.0,0.21,283.5593249999999,2024-08-01,1,8,2024,3
506,ORD-10506,1970-01-01 07:30:46,Electronics,West,New,Credit Card,7,430.39,0.2,3.0,True,Smartphones,3012.73,602.546,2410.184,0.0,0.3,723.0552,2024-09-01,1,9,2024,6
507,ORD-10507,1970-01-01 07:30:46,Electronics,East,New,Cash on Delivery,2,336.79,0.1,5.0,False,Audio,673.58,67.358,606.222,0.0,0.32,193.99104,2024-09-01,1,9,2024,6
508,ORD-10508,1970-01-01 07:30:45,Home & Kitchen,South,Business,Cash on Delivery,8,223.34,0.0,2.0,True,Furniture,1786.72,0.0,1786.72,0.0,0.32,571.7504,2024-05-01,1,5,2024,2
509,ORD-10509,1970-01-01 07:30:46,Books,South,Business,Cash on Delivery,4,477.03,,1.0,False,Non-fiction,1908.12,286.218,1621.902,0.0,0.28,454.1325600000001,2024-09-01,1,9,2024,6
510,ORD-10510,1970-01-01 07:30:45,Clothing,East,New,Credit Card,3,362.43,0.05,5.0,False,Men,1087.29,54.3645,1032.9255,0.0,0.26,268.56063,2024-07-01,1,7,2024,0
511,ORD-10511,1970-01-01 07:30:46,Electronics,North,Business,Debit Card,8,465.78,0.0,4.0,False,Smartphones,3726.24,0.0,3726.24,0.0,0.34,1266.9216,2024-12-01,1,12,2024,6
512,ORD-10512,1970-01-01 07:30:46,Sports,South,Business,Bank Transfer,2,268.52,0.2,4.0,False,Water Sports,537.04,107.408,429.6319999999999,0.0,0.37,158.96384,2025-02-01,1,2,2025,5
513,ORD-10513,1970-01-01 07:30:45,Home & Kitchen,Central,New,Cash on Delivery,3,136.86,0.05,3.0,False,Bedding,410.58,20.529,390.051,0.0,0.34,132.61734,2024-06-01,1,6,2024,5
514,ORD-10514,1970-01-01 07:30:46,Clothing,East,Premium,Debit Card,3,35.89,0.1,5.0,False,Accessories,107.67,10.767,96.903,18.77,0.39,37.79217000000001,2024-09-01,1,9,2024,6
515,ORD-10515,1970-01-01 07:30:46,Home & Kitchen,East,New,PayPal,1,365.78,0.05,5.0,False,Decor,365.78,18.289,347.491,0.0,0.34,118.14694,2025-02-01,1,2,2025,5
516,ORD-10516,1970-01-01 07:30:45,Clothing,South,Business,Cash on Delivery,6,69.44,0.05,4.0,False,Children,416.64,20.832,395.808,0.0,0.35,138.5328,2024-05-01,1,5,2024,2
517,ORD-10517,1970-01-01 07:30:45,Clothing,North,Premium,Bank Transfer,2,158.36,0.1,4.0,False,Accessories,316.72,31.672,285.048,0.0,0.23,65.56104,2024-05-01,1,5,2024,2
518,ORD-10518,1970-01-01 07:30:46,Electronics,Central,Regular,PayPal,1,270.91,0.1,4.0,False,Laptops,270.91,27.091,243.819,0.0,0.28,68.26932000000001,2025-01-01,1,1,2025,2
519,ORD-10519,1970-01-01 07:30:45,Home & Kitchen,North,Premium,PayPal,2,286.56,0.05,5.0,False,Kitchenware,573.12,28.656,544.464,0.0,0.3,163.3392,2024-04-01,1,4,2024,0
520,ORD-10520,1970-01-01 07:30:45,Home & Kitchen,West,Business,Bank Transfer,6,304.29,0.1,5.0,False,Kitchenware,1825.74,182.574,1643.166,0.0,0.25,410.7915,2024-07-01,1,7,2024,0
521,ORD-10521,1970-01-01 07:30:46,Sports,West,Premium,Cash on Delivery,4,91.47,0.0,3.0,False,Outdoor,365.88,0.0,365.88,0.0,0.31,113.4228,2025-01-01,1,1,2025,2
522,ORD-10522,1970-01-01 07:30:46,Sports,South,New,Credit Card,6,196.07,0.1,4.0,False,Outdoor,1176.42,117.642,1058.778,0.0,0.26,275.28228,2024-12-01,1,12,2024,6
523,ORD-10523,1970-01-01 07:30:46,Electronics,South,Regular,Bank Transfer,9,312.43,0.1,3.0,False,Cameras,2811.87,281.187,2530.683,0.0,0.34,860.43222,2024-11-01,1,11,2024,4
524,ORD-10524,1970-01-01 07:30:45,Electronics,South,Regular,Bank Transfer,8,485.21,0.05,3.0,False,Accessories,3881.68,194.084,3687.596,0.0,0.29,1069.40284,2024-05-01,1,5,2024,2
525,ORD-10525,1970-01-01 07:30:46,Books,West,Regular,Bank Transfer,1,366.54,0.0,4.0,False,Non-fiction,366.54,0.0,366.54,0.0,0.29,106.2966,2024-11-01,1,11,2024,4
526,ORD-10526,1970-01-01 07:30:46,Sports,North,Business,PayPal,8,462.08,0.15,4.0,True,Team Sports,3696.64,554.496,3142.144,0.0,0.4,1256.8576,2025-03-01,1,3,2025,5
527,ORD-10527,1970-01-01 07:30:45,Clothing,North,Business,Debit Card,9,383.48,0.15,5.0,False,Men,3451.32,517.698,2933.622,0.0,0.28,821.4141600000002,2024-06-01,1,6,2024,5
528,ORD-10528,1970-01-01 07:30:46,Home & Kitchen,South,Regular,Credit Card,6,299.94,0.2,2.0,False,Kitchenware,1799.64,359.928,1439.712,0.0,0.27,388.72224,2024-12-01,1,12,2024,6
529,ORD-10529,1970-01-01 07:30:45,Electronics,Central,Premium,Cash on Delivery,5,104.09,0.1,4.0,False,Cameras,520.45,52.04500000000001,468.405,0.0,0.26,121.7853,2024-07-01,1,7,2024,0
530,ORD-10530,1970-01-01 07:30:45,Home & Kitchen,North,Regular,Cash on Delivery,6,336.68,0.1,5.0,False,Kitchenware,2020.08,202.008,1818.072,0.0,0.38,690.86736,2024-06-01,1,6,2024,5
